"PREPRINT_DOI","ARTICLE_DOI","IS_OA","JOURNAL_IS_OA"
"10.1101/055293","10.1371/journal.pone.0157475",TRUE,TRUE
"10.1101/001073","10.1534/genetics.114.164350",TRUE,FALSE
"10.1101/123547","10.1242/jcs.212308",TRUE,FALSE
"10.1101/130575","10.1038/s41467-017-01544-x",TRUE,TRUE
"10.1101/104356","10.1242/dev.150086",TRUE,FALSE
"10.1101/182972","10.1039/c7ib00146k",TRUE,FALSE
"10.1101/020461","10.1038/s41598-017-14071-y",TRUE,TRUE
"10.1101/031948","10.1007/s00427-016-0541-8",TRUE,FALSE
"10.1101/025007","10.1111/eva.12357",TRUE,TRUE
"10.1101/080077","10.1038/s41598-017-09483-9",TRUE,TRUE
"10.1101/147256","10.1016/j.indcrop.2017.08.029",FALSE,FALSE
"10.1101/131755","10.1371/journal.pgen.1006998",TRUE,TRUE
"10.1101/158402","10.1016/j.cell.2017.07.045",TRUE,FALSE
"10.1101/111898","10.1016/j.neuropsychologia.2017.07.024",TRUE,FALSE
"10.1101/086272","10.1016/j.bpj.2017.07.009",TRUE,FALSE
"10.1101/075069","10.1371/journal.pcbi.1005591",TRUE,TRUE
"10.1101/103424","10.1038/s41598-017-02292-0",TRUE,TRUE
"10.1101/101477","10.1016/j.bpj.2017.03.024",TRUE,FALSE
"10.1101/077172","10.1111/2041-210x.12754",TRUE,FALSE
"10.1101/040477","10.1093/nar/gkw1027",TRUE,TRUE
"10.1101/010181","10.1016/j.baae.2015.07.004",TRUE,FALSE
"10.1101/065805","10.1038/srep41544",TRUE,TRUE
"10.1101/073593","10.1371/journal.pgen.1006567",TRUE,TRUE
"10.1101/020610","10.1111/1755-0998.12639",FALSE,FALSE
"10.1101/048421","10.1371/journal.pgen.1006489",TRUE,TRUE
"10.1101/092387","10.1371/journal.pcbi.1005286",TRUE,TRUE
"10.1101/014142","10.1039/c5mb00693g",FALSE,FALSE
"10.1101/002709","10.1186/1471-2164-15-1031",TRUE,TRUE
"10.1101/116186","10.1073/pnas.1713895115",TRUE,FALSE
"10.1101/174722","10.1128/msphere.00393-17",TRUE,TRUE
"10.1101/126656","10.1093/bioinformatics/btx668",TRUE,FALSE
"10.1101/202473","10.1074/jbc.m117.816884",FALSE,FALSE
"10.1101/034447","10.1534/genetics.115.186114",TRUE,FALSE
"10.1101/001388","10.1093/molbev/msu121",TRUE,FALSE
"10.1101/126789","10.1161/circgenetics.117.001837",TRUE,FALSE
"10.1101/179812","10.1111/psyp.13005",TRUE,FALSE
"10.1101/144543","10.1016/j.cognition.2017.12.001",TRUE,FALSE
"10.1101/074096","10.1086/694822",FALSE,FALSE
"10.1101/154476","10.1016/j.molcel.2017.11.017",TRUE,FALSE
"10.1101/092882","10.1038/s41467-017-01628-8",TRUE,TRUE
"10.1101/182899","10.1534/g3.117.300259",TRUE,TRUE
"10.1101/119115","10.1242/jcs.204222",TRUE,FALSE
"10.1101/025262","10.1515/sagmb-2016-0016",TRUE,FALSE
"10.1101/037960","10.1016/j.cels.2016.01.013",TRUE,FALSE
"10.1101/155234","10.1128/aem.01168-17",TRUE,FALSE
"10.1101/031724","10.1093/bioinformatics/btx133",TRUE,FALSE
"10.1101/087841","10.1038/ncomms16099",TRUE,TRUE
"10.1101/134858","10.1016/j.bpj.2017.05.002",TRUE,FALSE
"10.1101/128264","10.1016/j.bbrc.2017.05.015",FALSE,FALSE
"10.1101/104299","10.18632/aging.101223",TRUE,FALSE
"10.1101/108092","10.1128/mbio.02020-16",TRUE,TRUE
"10.1101/093955","10.1111/jen.12393",FALSE,FALSE
"10.1101/097865","10.1007/s11075-017-0314-0",FALSE,FALSE
"10.1101/032797","10.15252/msb.20156423",TRUE,TRUE
"10.1101/021964","10.1371/journal.pcbi.1004615",TRUE,TRUE
"10.1101/077693","10.1186/s12860-017-0126-z",TRUE,TRUE
"10.1101/082008","10.1038/nsmb.3342",TRUE,FALSE
"10.1101/015164","10.1371/journal.pgen.1005272",TRUE,TRUE
"10.1101/050286","10.7554/elife.17219",TRUE,TRUE
"10.1101/000257","10.1103/physrevx.4.041009",TRUE,TRUE
"10.1101/149740","10.1093/nar/gkx1054",TRUE,TRUE
"10.1101/131417","10.1128/msphere.00323-17",TRUE,TRUE
"10.1101/003087","10.1371/journal.pcbi.1003867",TRUE,TRUE
"10.1101/020800","10.1038/ncomms12544",TRUE,TRUE
"10.1101/039792","10.3389/fmicb.2016.00918",TRUE,TRUE
"10.1101/114629","10.1242/dmm.029868",TRUE,TRUE
"10.1101/186734","10.1364/boe.8.005688",TRUE,FALSE
"10.1101/197293","10.1016/j.meegid.2017.11.013",TRUE,FALSE
"10.1101/089912","10.1371/journal.pcbi.1005842",TRUE,TRUE
"10.1101/140400","10.1371/journal.pone.0186119",TRUE,TRUE
"10.1101/084624","10.1016/j.tpb.2017.08.005",FALSE,FALSE
"10.1101/131060","10.1089/bio.2016.0117",FALSE,FALSE
"10.1101/047035","10.1038/ng.3917",TRUE,FALSE
"10.1101/123588","10.1109/tvcg.2017.2745978",TRUE,FALSE
"10.1101/073114","10.1038/gim.2017.26",TRUE,FALSE
"10.1101/104620","10.1038/s41598-017-09303-0",TRUE,TRUE
"10.1101/130880","10.1073/pnas.1700866114",TRUE,FALSE
"10.1101/146712","10.1242/dev.146811",TRUE,FALSE
"10.1101/062349","10.1016/j.jtbi.2017.07.027",TRUE,FALSE
"10.1101/094961","10.1021/acs.jproteome.7b00068",TRUE,FALSE
"10.1101/093401","10.1073/pnas.1702930114",TRUE,FALSE
"10.1101/101246","10.1016/j.jbi.2017.06.015",FALSE,FALSE
"10.1101/041822","10.1089/zeb.2016.1277",TRUE,FALSE
"10.1101/060780","10.1093/bioinformatics/btw724",TRUE,FALSE
"10.1101/131789","10.1016/j.ydbio.2017.04.012",TRUE,FALSE
"10.1101/079582","10.3732/apps.1600128",TRUE,TRUE
"10.1101/024349","10.1371/journal.ppat.1005379",TRUE,TRUE
"10.1101/022400","10.1039/c5ra15329h",FALSE,FALSE
"10.1101/051557","10.1093/molbev/msw189",TRUE,FALSE
"10.1101/045716","10.1111/1365-2656.12615",FALSE,FALSE
"10.1101/061671","10.1038/srep40920",TRUE,TRUE
"10.1101/096230","10.1016/j.cmet.2016.11.016",TRUE,FALSE
"10.1101/052738","10.1080/01480545.2016.1264411",FALSE,FALSE
"10.1101/002634","10.1111/ecog.00976",TRUE,FALSE
"10.1101/011007","10.1111/jeb.12640",TRUE,FALSE
"10.1101/008961","10.1016/j.neuroimage.2015.04.026",TRUE,FALSE
"10.1101/012211","10.1186/s12864-015-1540-2",TRUE,TRUE
"10.1101/067967","10.1007/s10522-016-9669-1",TRUE,FALSE
"10.1101/055004","10.1016/j.neuropsychologia.2016.11.006",TRUE,FALSE
"10.1101/018499","10.1038/srep35608",TRUE,TRUE
"10.1101/053413","10.1016/j.celrep.2016.06.003",TRUE,TRUE
"10.1101/000414","10.1016/j.tig.2014.08.006",FALSE,FALSE
"10.1101/031617","10.7554/elife.13328",TRUE,TRUE
"10.1101/042374","10.1186/s13059-016-0974-4",TRUE,TRUE
"10.1101/029223","10.1111/nph.13842",TRUE,FALSE
"10.1101/144550","10.1523/jneurosci.1965-17.2017",TRUE,FALSE
"10.1101/106153","10.1021/acs.jnatprod.7b00113",FALSE,FALSE
"10.1101/111922","10.1094/phyto-05-17-0184-r",FALSE,FALSE
"10.1101/162081","10.1038/cr.2017.106",TRUE,FALSE
"10.1101/017533","10.1086/685811",FALSE,FALSE
"10.1101/101576","10.1038/s41467-017-00158-7",TRUE,TRUE
"10.1101/112557","10.1038/nchembio.2436",TRUE,FALSE
"10.1101/101865","10.1038/s41598-017-05772-5",TRUE,TRUE
"10.1101/096917","10.1111/mec.14158",FALSE,FALSE
"10.1101/065334","10.1093/molbev/msw275",TRUE,FALSE
"10.1101/083030","10.1371/journal.pone.0173997",TRUE,TRUE
"10.1101/075721","10.1186/s13075-017-1260-x",TRUE,TRUE
"10.1101/018747","10.1007/s10120-015-0566-0",TRUE,FALSE
"10.1101/014118","10.1101/gr.189803.115",TRUE,FALSE
"10.1101/064808","10.1038/ncomms14225",TRUE,TRUE
"10.1101/067306","10.1002/ecy.1635",TRUE,FALSE
"10.1101/022665","10.1093/bioinformatics/btw052",TRUE,FALSE
"10.1101/050617","10.1091/mbc.e16-05-0313",TRUE,FALSE
"10.1101/158766","10.18632/oncotarget.20098",TRUE,FALSE
"10.1101/031831","10.1534/genetics.115.184184",TRUE,FALSE
"10.1101/043877","10.1128/mbio.00403-16",TRUE,TRUE
"10.1101/034330","10.1038/nmeth.3885",TRUE,FALSE
"10.1101/075325","10.1038/ncomms15202",TRUE,TRUE
"10.1101/126268","10.1038/s41598-017-16546-4",TRUE,TRUE
"10.1101/165811","10.1016/j.celrep.2017.10.030",TRUE,TRUE
"10.1101/108530","10.1093/gigascience/gix079",TRUE,TRUE
"10.1101/129759","10.1093/nar/gkx681",TRUE,TRUE
"10.1101/198283","10.1111/nph.14893",FALSE,FALSE
"10.1101/128645","10.1002/hbm.23843",FALSE,FALSE
"10.1101/142927","10.1038/nn.4632",TRUE,FALSE
"10.1101/106872","10.1093/nar/gkx463",TRUE,TRUE
"10.1101/119669","10.1073/pnas.1707210114",TRUE,FALSE
"10.1101/094912","10.1534/g3.117.041673",TRUE,TRUE
"10.1101/100065","10.1038/s41598-017-04475-1",TRUE,TRUE
"10.1101/061259","10.1162/jocn_a_01124",FALSE,FALSE
"10.1101/098566","10.1186/s12864-017-3771-x",TRUE,TRUE
"10.1101/055715","10.1186/s13059-017-1189-z",TRUE,TRUE
"10.1101/069278","10.1038/srep46053",TRUE,TRUE
"10.1101/063537","10.1093/molbev/msw195",TRUE,FALSE
"10.1101/065169","10.1038/srep43093",TRUE,TRUE
"10.1101/084913","10.2119/molmed.2016.00218",TRUE,TRUE
"10.1101/068759","10.1103/physreve.94.062413",FALSE,FALSE
"10.1101/003749","10.1093/sysbio/syv007",TRUE,FALSE
"10.1101/006734","10.1371/journal.pgen.1005069",TRUE,TRUE
"10.1101/047019","10.1534/genetics.116.190223",TRUE,FALSE
"10.1101/051136","10.1016/j.mbs.2016.09.010",FALSE,FALSE
"10.1101/051045","10.1002/oby.21653",TRUE,FALSE
"10.1101/042226","10.1371/journal.pcbi.1005117",TRUE,TRUE
"10.1101/024604","10.1021/acssynbio.6b00017",FALSE,FALSE
"10.1101/038190","10.1099/mgen.0.000056",TRUE,TRUE
"10.1101/145789","10.7554/elife.29276",TRUE,TRUE
"10.1101/049825","10.1073/pnas.1608795113",TRUE,FALSE
"10.1101/114561","10.1016/j.ajhg.2017.11.001",TRUE,FALSE
"10.1101/086363","10.7554/elife.26724",TRUE,TRUE
"10.1101/127332","10.1038/s41467-017-01407-5",TRUE,TRUE
"10.1101/098590","10.1038/s41467-017-01414-6",TRUE,TRUE
"10.1101/086108","10.1016/j.celrep.2017.09.063",TRUE,TRUE
"10.1101/101634","10.15252/embr.201744292",TRUE,FALSE
"10.1101/158089","10.1016/j.cyto.2017.09.029",FALSE,FALSE
"10.1101/024810","10.1371/journal.pcbi.1004881",TRUE,TRUE
"10.1101/034157","10.3389/fmicb.2016.00215",TRUE,TRUE
"10.1101/027367","10.1371/journal.pone.0149800",TRUE,TRUE
"10.1101/092296","10.1101/gr.219386.116",TRUE,FALSE
"10.1101/062471","10.1016/j.neuron.2017.06.010",TRUE,FALSE
"10.1101/029595","10.1371/journal.pcbi.1004712",TRUE,TRUE
"10.1101/076257","10.1038/srep40131",TRUE,TRUE
"10.1101/076083","10.18632/oncotarget.14107",TRUE,FALSE
"10.1101/044800","10.1016/j.bpj.2016.08.037",TRUE,FALSE
"10.1101/053769","10.7717/peerj.2686",TRUE,TRUE
"10.1101/138172","10.1016/j.coisb.2017.07.009",TRUE,FALSE
"10.1101/209809","10.1073/pnas.1718723115",TRUE,FALSE
"10.1101/070888","10.1186/s12864-016-3404-9",TRUE,TRUE
"10.1101/039610","10.1038/nmicrobiol.2016.126",TRUE,FALSE
"10.1101/162107","10.1098/rspb.2017.2237",TRUE,FALSE
"10.1101/085522","10.1261/rna.062224.117",TRUE,FALSE
"10.1101/089987","10.1073/pnas.1710351114",TRUE,FALSE
"10.1101/008219","10.1371/journal.pone.0121893",TRUE,TRUE
"10.1101/031609","10.1002/prot.25013",FALSE,FALSE
"10.1101/087924","10.1128/mbio.01276-17",TRUE,TRUE
"10.1101/123794","10.1021/acsnano.7b03494",TRUE,FALSE
"10.1101/094359","10.1016/j.neuroimage.2017.07.048",TRUE,FALSE
"10.1101/002360","10.1016/j.chemolab.2017.06.008",FALSE,FALSE
"10.1101/100164","10.1002/hbm.23656",FALSE,FALSE
"10.1101/038778","10.1038/s41562-017-0067",FALSE,FALSE
"10.1101/103143","10.1038/sdata.2017.59",TRUE,TRUE
"10.1101/102343","10.1016/j.bbamem.2017.04.022",TRUE,FALSE
"10.1101/069633","10.1093/bioinformatics/btw777",TRUE,FALSE
"10.1101/090035","10.1038/sdata.2017.41",TRUE,TRUE
"10.1101/004374","10.1093/sysbio/syv042",TRUE,FALSE
"10.1101/048132","10.1186/s13007-017-0159-5",TRUE,TRUE
"10.1101/031575","10.1111/mec.13922",TRUE,FALSE
"10.1101/081083","10.1016/j.cub.2016.11.045",TRUE,FALSE
"10.1101/011973","10.1371/journal.pone.0127612",TRUE,TRUE
"10.1101/009209","10.1101/gr.184341.114",TRUE,FALSE
"10.1101/093740","10.1016/j.pedobi.2017.11.002",FALSE,FALSE
"10.1101/030387","10.1534/genetics.116.186890",TRUE,FALSE
"10.1101/025098","10.1186/s13073-016-0314-z",TRUE,TRUE
"10.1101/105296","10.1038/s41598-017-17618-1",TRUE,TRUE
"10.1101/156810","10.1063/1.4993202",TRUE,TRUE
"10.1101/119404","10.7554/elife.26839",TRUE,TRUE
"10.1101/011775","10.1371/journal.pone.0142503",TRUE,TRUE
"10.1101/133751","10.1016/j.neulet.2017.09.034",FALSE,FALSE
"10.1101/153510","10.1242/jcs.207514",TRUE,FALSE
"10.1101/024232","10.1093/bioinformatics/btv710",TRUE,FALSE
"10.1101/030924","10.7717/peerj.1499",TRUE,TRUE
"10.1101/001842","10.1098/rspb.2013.3127",TRUE,FALSE
"10.1101/066985","10.1371/journal.pgen.1006869",TRUE,TRUE
"10.1101/086868","10.1186/s13059-017-1223-1",TRUE,TRUE
"10.1101/085498","10.1371/journal.pone.0177574",TRUE,TRUE
"10.1101/071191","10.1016/j.bpj.2017.03.020",TRUE,FALSE
"10.1101/098699","10.1073/pnas.1620569114",TRUE,FALSE
"10.1101/024976","10.1186/s13100-016-0061-0",TRUE,TRUE
"10.1101/015941","10.1371/journal.pgen.1005142",TRUE,TRUE
"10.1101/026336","10.1155/2015/612194",TRUE,TRUE
"10.1101/084954","10.1186/s12864-016-3387-6",TRUE,TRUE
"10.1101/018093","10.1038/srep10576",TRUE,TRUE
"10.1101/007591","10.1038/ncomms6195",TRUE,FALSE
"10.1101/007799","10.1038/ng.3190",TRUE,FALSE
"10.1101/169680","10.1093/neuonc/nox183",TRUE,FALSE
"10.1101/122093","10.1093/jhered/esx069",TRUE,FALSE
"10.1101/058966","10.1016/j.gde.2016.06.016",TRUE,FALSE
"10.1101/001545","10.1186/1471-2105-15-220",TRUE,TRUE
"10.1101/002238","10.1371/journal.pone.0093766",TRUE,TRUE
"10.1101/146985","10.1016/j.cels.2017.11.012",TRUE,FALSE
"10.1101/112201","10.1038/s41598-017-16627-4",TRUE,TRUE
"10.1101/104935","10.1038/s41598-017-16520-0",TRUE,TRUE
"10.1101/170647","10.1038/s41467-017-02350-1",TRUE,TRUE
"10.1101/088955","10.1371/journal.pgen.1007069",TRUE,TRUE
"10.1101/062778","10.1093/nar/gkx667",TRUE,TRUE
"10.1101/082099","10.1016/j.cels.2017.08.014",TRUE,FALSE
"10.1101/153536","10.1038/s41598-017-12481-6",TRUE,TRUE
"10.1101/042887","10.1186/s13062-016-0117-6",TRUE,TRUE
"10.1101/039818","10.1007/s10342-016-0946-y",FALSE,FALSE
"10.1101/027433","10.1002/ece3.1919",TRUE,TRUE
"10.1101/107771","10.1038/s41598-017-11872-z",TRUE,TRUE
"10.1101/045278","10.1101/gr.219915.116",TRUE,FALSE
"10.1101/054825","10.1093/molbev/msx060",TRUE,FALSE
"10.1101/026021","10.1371/journal.pone.0142864",TRUE,TRUE
"10.1101/034538","10.1371/journal.pmed.1001918",TRUE,TRUE
"10.1101/026484","10.1016/j.bpj.2015.11.013",TRUE,FALSE
"10.1101/027912","10.1073/pnas.1520483112",TRUE,FALSE
"10.1101/077594","10.1098/rspb.2016.2340",TRUE,FALSE
"10.1101/053264","10.1002/gepi.22032",FALSE,FALSE
"10.1101/067371","10.1371/journal.pone.0168004",TRUE,TRUE
"10.1101/081471","10.1038/ncomms13808",TRUE,TRUE
"10.1101/026153","10.12688/f1000research.9611.3",TRUE,TRUE
"10.1101/007443","10.1186/s12859-015-0472-9",TRUE,TRUE
"10.1101/026377","10.1534/genetics.115.186536",TRUE,FALSE
"10.1101/001594","10.1186/1756-0500-7-933",TRUE,TRUE
"10.1101/195693","10.18632/genesandcancer.159",TRUE,FALSE
"10.1101/018036","10.1371/journal.pcbi.1004728",TRUE,TRUE
"10.1101/027037","10.1093/nar/gkv1275",TRUE,TRUE
"10.1101/224428","10.1016/j.redox.2017.12.008",TRUE,TRUE
"10.1101/150623","10.1016/j.celrep.2017.11.009",TRUE,TRUE
"10.1101/108142","10.1038/ismej.2017.126",TRUE,FALSE
"10.1101/136754","10.7554/elife.30000",TRUE,TRUE
"10.1101/122770","10.1016/j.celrep.2017.09.087",TRUE,TRUE
"10.1101/117168","10.1038/s41598-017-15823-6",TRUE,TRUE
"10.1101/104158","10.1016/j.tpb.2017.08.006",FALSE,FALSE
"10.1101/015438","10.1021/acssynbio.5b00090",FALSE,FALSE
"10.1101/027920","10.1038/srep21841",TRUE,TRUE
"10.1101/168021","10.1186/s40462-017-0110-4",TRUE,TRUE
"10.1101/098707","10.1007/s10530-017-1530-1",FALSE,FALSE
"10.1101/108647","10.1371/journal.pgen.1006722",TRUE,TRUE
"10.1101/120048","10.1111/tpj.13553",TRUE,FALSE
"10.1101/094417","10.1111/mec.14105",FALSE,FALSE
"10.1101/063594","10.3389/fpls.2017.00182",TRUE,TRUE
"10.1101/084962","10.1371/journal.pcbi.1005456",TRUE,TRUE
"10.1101/025577","10.1534/g3.115.024133",TRUE,TRUE
"10.1101/021279","10.1073/pnas.1512110112",TRUE,FALSE
"10.1101/015305","10.1186/s12870-015-0566-6",TRUE,TRUE
"10.1101/075382","10.1186/s12864-017-3519-7",TRUE,TRUE
"10.1101/060137","10.1186/s12862-017-0881-7",TRUE,TRUE
"10.1101/048470","10.12688/f1000research.8705.1",TRUE,TRUE
"10.1101/058347","10.1038/ng.3761",TRUE,FALSE
"10.1101/077313","10.1016/j.virusres.2016.12.009",FALSE,FALSE
"10.1101/055483","10.1038/ncomms13766",TRUE,TRUE
"10.1101/031328","10.1111/nph.14285",FALSE,FALSE
"10.1101/001826","10.1371/journal.pone.0122267",TRUE,TRUE
"10.1101/002071","10.1007/s12035-014-8770-1",FALSE,FALSE
"10.1101/013128","10.1016/j.ibmb.2015.04.004",TRUE,FALSE
"10.1101/064527","10.1021/jacs.6b06683",TRUE,FALSE
"10.1101/041491","10.1016/j.physa.2016.09.002",TRUE,FALSE
"10.1101/006783","10.1073/pnas.1412277112",TRUE,FALSE
"10.1101/112581","10.1093/sysbio/syx070",TRUE,FALSE
"10.1101/206060","10.1242/dev.154534",TRUE,FALSE
"10.1101/046912","10.1534/genetics.116.190041",TRUE,FALSE
"10.1101/049320","10.1038/srep29495",TRUE,TRUE
"10.1101/024117","10.1101/gr.197897.115",TRUE,FALSE
"10.1101/146159","10.1016/j.steroids.2017.11.004",FALSE,FALSE
"10.1101/087007","10.1098/rsob.170153",TRUE,TRUE
"10.1101/002980","10.1016/j.bpj.2014.01.012",TRUE,FALSE
"10.1101/139915","10.1007/s10404-017-1988-2",FALSE,FALSE
"10.1101/127506","10.1038/s41598-017-10347-5",TRUE,TRUE
"10.1101/040246","10.1038/s41477-017-0006-8",TRUE,FALSE
"10.1101/119693","10.1155/2017/7541734",TRUE,TRUE
"10.1101/094755","10.1158/0008-5472.can-17-0078",TRUE,FALSE
"10.1101/107565","10.1073/pnas.1700073114",TRUE,FALSE
"10.1101/064394","10.1128/msystems.00095-16",TRUE,TRUE
"10.1101/062166","10.1098/rsbl.2016.0597",TRUE,FALSE
"10.1101/048876","10.1088/1478-3975/13/6/066014",FALSE,FALSE
"10.1101/014126","10.1016/j.ajhg.2015.09.004",TRUE,FALSE
"10.1101/016105","10.1186/s12879-015-1318-9",TRUE,TRUE
"10.1101/024927","10.1371/journal.pgen.1005628",TRUE,TRUE
"10.1101/060723","10.1002/brb3.656",TRUE,TRUE
"10.1101/067470","10.1371/journal.ppat.1006114",TRUE,TRUE
"10.1101/041103","10.7554/elife.19695",TRUE,TRUE
"10.1101/040345","10.1093/bioinformatics/btw405",TRUE,FALSE
"10.1101/039115","10.1242/dev.136234",TRUE,FALSE
"10.1101/050831","10.1098/rstb.2016.0001",TRUE,FALSE
"10.1101/002931","10.1038/ng.3211",TRUE,FALSE
"10.1101/104513","10.1111/gcb.14033",TRUE,FALSE
"10.1101/144287","10.1093/gbe/evx198",TRUE,TRUE
"10.1101/179275","10.1093/bioinformatics/btx664",FALSE,FALSE
"10.1101/047555","10.1074/jbc.m116.731000",TRUE,FALSE
"10.1101/036095","10.1371/journal.pone.0158686",TRUE,TRUE
"10.1101/023705","10.1371/journal.pcbi.1004871",TRUE,TRUE
"10.1101/170290","10.7554/elife.30493",TRUE,TRUE
"10.1101/068643","10.1038/s41398-017-0010-9",TRUE,TRUE
"10.1101/125518","10.1016/j.vaccine.2017.10.103",TRUE,FALSE
"10.1101/081653","10.1128/mbio.01612-17",TRUE,TRUE
"10.1101/070631","10.1371/journal.pcbi.1005134",TRUE,TRUE
"10.1101/135434","10.1038/s41564-017-0059-5",TRUE,FALSE
"10.1101/141291","10.1016/j.bpj.2017.08.053",TRUE,FALSE
"10.1101/110973","10.1002/ece3.3324",TRUE,TRUE
"10.1101/156414","10.1038/nature23470",TRUE,FALSE
"10.1101/066217","10.7554/elife.21761",TRUE,TRUE
"10.1101/109660","10.1523/jneurosci.3760-16.2017",TRUE,FALSE
"10.1101/054858","10.1074/jbc.m116.743047",TRUE,FALSE
"10.1101/044412","10.1093/hmg/ddw181",TRUE,FALSE
"10.1101/016931","10.7554/elife.07597",TRUE,TRUE
"10.1101/019612","10.1534/genetics.115.178962",TRUE,FALSE
"10.1101/045427","10.1534/g3.116.029660",TRUE,TRUE
"10.1101/078584","10.1016/j.meegid.2017.01.010",TRUE,FALSE
"10.1101/041111","10.1038/gim.2016.90",TRUE,FALSE
"10.1101/049726","10.1534/g3.116.033860",TRUE,TRUE
"10.1101/009282","10.1016/j.celrep.2015.02.058",TRUE,TRUE
"10.1101/041947","10.1021/acschembio.6b00358",FALSE,FALSE
"10.1101/028522","10.7554/elife.11994",TRUE,TRUE
"10.1101/099499","10.1093/bioinformatics/btx530",TRUE,FALSE
"10.1101/164301","10.7554/elife.30294",TRUE,TRUE
"10.1101/180141","10.1021/acs.biochem.7b01135",FALSE,FALSE
"10.1101/166785","10.3389/fncom.2017.00112",TRUE,TRUE
"10.1101/003319","10.1371/journal.pgen.1004692",TRUE,TRUE
"10.1101/047720","10.1371/journal.ppat.1005724",TRUE,TRUE
"10.1101/001495","10.1371/journal.pcbi.1003569",TRUE,TRUE
"10.1101/187641","10.1186/s12859-017-1900-9",TRUE,TRUE
"10.1101/091744","10.1038/s41559-017-0283-7",FALSE,FALSE
"10.1101/144501","10.1038/nmeth.4463",TRUE,FALSE
"10.1101/127910","10.1016/j.pscychresns.2017.11.006",FALSE,FALSE
"10.1101/137042","10.1111/1462-2920.13866",TRUE,FALSE
"10.1101/110346","10.1038/nmeth.4401",TRUE,FALSE
"10.1101/112458","10.1038/s41467-017-01002-8",TRUE,TRUE
"10.1101/097907","10.1103/physreve.96.032406",FALSE,FALSE
"10.1101/170746","10.1016/j.virol.2017.09.015",TRUE,FALSE
"10.1101/151167","10.1534/g3.117.300128",TRUE,TRUE
"10.1101/017921","10.3389/fnins.2016.00144",TRUE,TRUE
"10.1101/033886","10.1111/jeb.12807",TRUE,FALSE
"10.1101/035196","10.1523/jneurosci.3433-15.2016",TRUE,FALSE
"10.1101/130369","10.1371/journal.pcbi.1005626",TRUE,TRUE
"10.1101/054288","10.1523/jneurosci.3771-16.2017",TRUE,FALSE
"10.1101/080440","10.1093/nar/gkw1356",TRUE,TRUE
"10.1101/083261","10.1105/tpc.17.00020",TRUE,FALSE
"10.1101/090431","10.1016/j.neuroimage.2017.03.055",TRUE,FALSE
"10.1101/063040","10.1371/journal.pone.0174775",TRUE,TRUE
"10.1101/050575","10.1146/annurev-statistics-060116-054104",FALSE,FALSE
"10.1101/023382","10.1111/2041-210x.12508",TRUE,FALSE
"10.1101/019216","10.1534/genetics.115.177980",TRUE,FALSE
"10.1101/063578","10.1371/journal.pgen.1006581",TRUE,TRUE
"10.1101/025650","10.1093/bioinformatics/btw064",TRUE,FALSE
"10.1101/074773","10.1038/ncomms13855",TRUE,TRUE
"10.1101/061127","10.1002/yea.3214",TRUE,FALSE
"10.1101/010785","10.1104/pp.15.00025",TRUE,FALSE
"10.1101/009498","10.1534/genetics.115.174425",TRUE,FALSE
"10.1101/071357","10.1038/nmeth.4025",FALSE,FALSE
"10.1101/071126","10.1007/s12080-016-0315-y",FALSE,FALSE
"10.1101/011148","10.1371/journal.pbio.1002041",TRUE,TRUE
"10.1101/065748","10.1038/cti.2016.90",TRUE,TRUE
"10.1101/203000","10.1016/j.molcel.2017.12.010",TRUE,FALSE
"10.1101/005371","10.1186/gb-2014-15-6-r86",TRUE,FALSE
"10.1101/006437","10.1534/genetics.114.167866",TRUE,FALSE
"10.1101/035287","10.1093/bioinformatics/btw177",TRUE,FALSE
"10.1101/144691","10.1002/ece3.3544",TRUE,TRUE
"10.1101/131532","10.7554/elife.28158",TRUE,TRUE
"10.1101/149955","10.7554/elife.29173",TRUE,TRUE
"10.1101/128025","10.3389/fimmu.2017.01500",TRUE,TRUE
"10.1101/144907","10.1371/journal.ppat.1006653",TRUE,TRUE
"10.1101/042457","10.1214/17-aoas1046",FALSE,FALSE
"10.1101/212597","10.1016/j.soilbio.2017.11.009",FALSE,FALSE
"10.1101/103499","10.1038/nature23884",TRUE,FALSE
"10.1101/140657","10.1016/j.biosystems.2017.09.006",TRUE,FALSE
"10.1101/036780","10.1016/j.mib.2016.03.013",FALSE,FALSE
"10.1101/021147","10.18632/oncotarget.19371",TRUE,FALSE
"10.1101/041467","10.1111/mec.13792",FALSE,FALSE
"10.1101/072538","10.1016/j.neulet.2017.05.051",FALSE,FALSE
"10.1101/108464","10.1016/j.bbrc.2017.03.031",TRUE,FALSE
"10.1101/062232","10.1186/s40168-016-0227-5",TRUE,TRUE
"10.1101/019042","10.1093/nar/gkv526",TRUE,TRUE
"10.1101/000406","10.1016/j.gde.2013.11.001",TRUE,FALSE
"10.1101/090472","10.1016/j.cortex.2017.01.013",FALSE,FALSE
"10.1101/007666","10.1093/bioinformatics/btv057",TRUE,FALSE
"10.1101/013532","10.1016/j.micres.2015.01.003",TRUE,FALSE
"10.1101/057976","10.1093/bioinformatics/btw390",TRUE,FALSE
"10.1101/039800","10.1016/j.jbi.2016.10.007",TRUE,FALSE
"10.1101/056887","10.1038/nmeth.4035",TRUE,FALSE
"10.1101/056267","10.7554/elife.17879",TRUE,TRUE
"10.1101/043109","10.1371/journal.pcbi.1005025",TRUE,TRUE
