"ARTICLE_DOI","AUTHOR_PRODUCTIVITY"
"10.1242/jeb.156430",294
"10.1364/oe.25.002763",356
"10.1186/s13059-017-1296-x",492
"10.3390/e19110584",129
"10.1111/mec.14393",170
"10.1093/bioinformatics/btx336",146
"10.1038/srep45509",208
"10.1093/nar/gkx398",102
"10.1371/journal.pmed.1002376",892
"10.1128/mbio.00939-17",69
"10.1002/ece3.3324",831
"10.1016/j.jcp.2017.05.048",110
"10.1039/c7em00232g",57
"10.1093/treephys/tpx044",13
"10.1126/science.aam8940",464
"10.1016/j.bbrc.2017.03.031",174
"10.1093/gbe/evx197",22
"10.3389/fnins.2017.00001",156
"10.1073/pnas.1705304114",48
"10.1534/genetics.117.201012",25
"10.7554/elife.28034",47
"10.1073/pnas.1705772114",58
"10.1038/nn.4602",56
"10.1371/journal.pone.0182141",86
"10.1038/nature23547",106
"10.1088/1361-6463/aa8d0f",92
"10.1261/rna.062687.117",33
"10.1016/j.neuroimage.2017.03.001",49
"10.1016/j.clinph.2017.04.005",231
"10.3389/fnhum.2017.00425",200
"10.1186/s13073-017-0458-5",108
"10.1073/pnas.1611734114",15
"10.1038/s41598-017-02569-4",42
"10.1038/s41598-017-09744-7",272
"10.1038/s41598-017-07757-w",176
"10.1371/journal.pone.0168993",34
"10.1371/journal.pcbi.1005468",828
"10.1093/gbe/evw254",60
"10.1038/s41598-017-15823-6",17
"10.1371/journal.pcbi.1005261",105
"10.7554/elife.23907",543
"10.7554/elife.32481",28
"10.1073/pnas.1714712114",42
"10.1186/s13007-017-0162-x",8
"10.1093/molbev/msx104",88
"10.1534/g3.117.300243",32
"10.1016/j.jsb.2017.03.007",87
"10.1128/iai.00094-17",198
"10.7554/elife.30668",32
"10.1038/s41598-017-10652-z",36
"10.1093/bioinformatics/btx046",65
"10.1371/journal.pone.0183103",140
"10.1098/rspb.2017.0222",103
"10.1055/s-0037-1603985",804
"10.1371/journal.pgen.1006582",153
"10.1038/ng.3855",35
"10.7554/elife.24487.001",20
"10.1152/jn.00750.2016",26
"10.1091/mbc.e16-10-0727",22
"10.7554/elife.23061",1032
"10.1111/mec.14238",236
"10.1038/s41467-017-02079-x",1340
"10.1002/gepi.22046",57
"10.1111/1365-2664.12883",23
"10.1038/srep44445",126
"10.1038/s41564-017-0054-x",49
"10.1016/j.bbr.2017.04.013",64
"10.1038/s41598-017-18009-2",34
"10.1128/genomea.00157-17",336
"10.18632/oncotarget.21507",70
"10.1186/s12985-017-0853-y",155
"10.18632/oncotarget.21471",120
"10.1098/rspb.2017.0580",102
"10.7717/peerj.2938",56
"10.1186/s12859-017-1499-x",35
"10.1016/j.brainresbull.2016.07.014",37
"10.1038/ejhg.2016.207",39
"10.1371/journal.pntd.0005470",185
"10.1016/j.neuroimage.2016.12.030",61
"10.1371/journal.pcbi.1005593",726
"10.1109/tbme.2016.2638545",161
"10.7554/elife.32353",128
"10.1016/j.ymeth.2017.01.007",69
"10.7554/elife.21052",45
"10.1371/journal.pntd.0005564",87
"10.1111/mec.14274",10
"10.1534/g3.116.033241",81
"10.1021/acssynbio.7b00163",270
"10.1371/journal.pcbi.1005755",6
"10.1002/2211-5463.12269",53
"10.1007/s00300-017-2155-7",612
"10.1016/j.cmi.2017.04.027",247
"10.1534/genetics.117.300146",304
"10.1111/gcb.13621",62
"10.1016/j.celrep.2017.07.078",14
"10.1126/scisignal.aal3395",230
"10.1371/journal.pcbi.1005424",1716
"10.1093/gbe/evx140",118
"10.1002/bies.201600188",122
"10.1126/science.aai7488",932
"10.1002/pmic.201700186",53
"10.1038/s41598-017-06310-z",162
"10.1371/journal.pone.0185912",230
"10.1093/bioinformatics/btx194",17
"10.1186/s13068-017-0825-x",44
"10.1371/journal.pcbi.1005332",91
"10.1038/s41598-017-12481-6",44
"10.1371/journal.pone.0177517",204
"10.1074/mcp.m116.063503",192
"10.1186/s13059-017-1311-2",57
"10.1093/bib/bbw078",126
"10.1089/brain.2016.0475",58
"10.1038/s41598-017-00188-7",71
"10.1007/s11032-017-0700-2",13
"10.1091/mbc.e16-12-0825",204
"10.1186/s12918-017-0423-3",156
"10.1186/s13059-017-1223-1",648
"10.1371/journal.pone.0171927",31
"10.1093/cercor/bhx124",61
"10.3389/fnins.2017.00720",153
"10.1111/mec.13975",22
"10.1016/j.celrep.2017.10.071",36
"10.1371/journal.pone.0168817",25
"10.1038/s41598-017-13464-3",104
"10.1371/journal.pcbi.1005799",67
"10.1016/j.neuropsychologia.2017.02.006",67
"10.1038/s41598-017-10541-5",58
"10.1093/bioinformatics/btx157",37
"10.1038/s41467-017-00497-5",178
"10.1093/gigascience/gix042",272
"10.1186/s13059-017-1287-y",354
"10.1186/s13059-017-1282-3",64
"10.1093/bib/bbw035",266
"10.1038/s41598-017-16543-7",15
"10.1093/molbev/msw251",54
"10.1371/journal.pgen.1006529",380
"10.1093/molbev/msw283",570
"10.1371/journal.pone.0174126",357
"10.1534/genetics.115.180810",6
"10.1371/journal.pgen.1006974",19
"10.1007/s11538-017-0330-1",18
"10.1038/ng.3967",792
"10.1016/j.jtbi.2017.04.017",266
"10.1073/pnas.1704925114",227
"10.1128/msphere.00393-17",16
"10.1371/journal.pntd.0005274",214
"10.1177/1176934317724404",51
"10.1016/j.bandc.2017.09.007",232
"10.1016/j.jhep.2017.01.026",1885
"10.1038/s41598-017-18160-w",36
"10.1177/0956797617719083",974
"10.1038/s41467-017-00443-5",840
"10.1186/s12862-017-0981-4",51
"10.1128/jcm.01881-16",396
"10.1186/s12859-017-1817-3",64
"10.1038/s41598-017-11244-7",72
"10.1007/s11356-017-9240-x",115
"10.1038/ng.3864",35
"10.1016/j.molcel.2017.10.033",294
"10.1098/rsos.170988",156
"10.1086/689820",70
"10.1186/s12864-017-4196-2",82
"10.1016/j.bpj.2017.08.019",82
"10.1098/rsos.171308",88
"10.1038/srep40939",25
"10.1073/pnas.1706040114",330
"10.1016/j.conb.2017.02.013",290
"10.1038/ncomms15824",592
"10.1371/journal.pone.0183273",201
"10.1242/bio.029579",384
"10.1242/jeb.153593",28
"10.1534/genetics.116.196451",29
"10.1186/s13229-017-0143-y",84
"10.1038/s41598-017-15182-2",13
"10.1038/s41598-017-00622-w",288
"10.1074/jbc.m117.785105",53
"10.7554/elife.22341",84
"10.1038/s41467-017-00257-5",68
"10.1371/journal.pbio.2002458",94
"10.1371/journal.ppat.1006170",80
"10.1126/science.aao1887",77
"10.1083/jcb.201702135",142
"10.1371/journal.pone.0180647",308
"10.1083/jcb.201703042",189
"10.1093/bioinformatics/btx319",119
"10.1534/genetics.117.300152",76
"10.1534/genetics.116.196808",53
"10.7554/elife.24570",31
"10.1371/journal.pone.0187881",110
"10.1016/j.chemolab.2017.06.009",124
"10.1093/bioinformatics/btx364",98
"10.1111/cgf.12924",98
"10.1083/jcb.201610065",37
"10.1073/pnas.1615708114",176
"10.1073/pnas.1712962114",88
"10.1111/gcb.13614",50
"10.1128/mbio.01654-17",104
"10.1523/jneurosci.3929-16.2017",148
"10.1101/gr.211649.116",108
"10.1016/j.cell.2017.03.019",79
"10.1038/nature22386",158
"10.3389/fmicb.2017.01525",212
"10.7717/peerj.3903",91
"10.1038/s41598-017-04093-x",42
"10.1186/s12859-017-1479-1",22
"10.1534/g3.116.037739",17
"10.1103/physreve.95.052401",160
"10.1186/s12916-017-0882-9",342
"10.1128/msphere.00003-17",26
"10.7554/elife.29834",68
"10.1111/rssb.12213",84
"10.1093/bioinformatics/btw079",72
"10.1371/journal.ppat.1006073",36
"10.1111/jeb.13191",70
"10.1111/2041-210x.12789",178
"10.1111/eva.12492",54
"10.3389/fpsyg.2017.01543",524
"10.1242/dev.151712",22
"10.1128/jvi.01371-17",44
"10.1093/ije/dyx207",498
"10.1074/jbc.m117.811372",16
"10.1038/ncomms14290",50
"10.1142/s0219720017500160",62
"10.1534/genetics.117.202580",180
"10.1016/j.cub.2017.10.009",31
"10.1098/rspb.2016.2140",57
"10.1186/s12859-017-1478-2",224
"10.3389/fmicb.2017.02618",224
"10.1038/ncomms15024",67
"10.7554/elife.19535",73
"10.1111/1758-2229.12540",94
"10.1371/journal.pgen.1006950",392
"10.1371/journal.pcbi.1005663",58
"10.1128/jcm.00641-17",16
"10.1038/s41598-017-07443-x",903
"10.1371/journal.pcbi.1005893",357
"10.1371/journal.pone.0162511",35
"10.1093/molbev/msx076",204
"10.1101/gr.213348.116",51
"10.1186/s12860-016-0123-7",98
"10.1038/s41598-017-18001-w",69
"10.1534/genetics.116.197533",13
"10.1534/g3.115.024349",25
"10.3748/wjg.v23.i45.7989",172
"10.1371/journal.pone.0186753",216
"10.1371/journal.pone.0179239",34
"10.1242/bio.021345",62
"10.1016/j.celrep.2017.10.005",36
"10.15252/embj.201696386",75
"10.7717/peerj.3577",236
"10.1093/nar/gkx611",124
"10.1073/pnas.1621356114",50
"10.1002/jmor.20699",23
"10.1038/s41598-017-09335-6",143
"10.1038/s41598-017-14835-6",186
"10.1002/sim.7323",9
"10.1016/j.ajhg.2017.09.010",49
"10.1523/eneuro.0091-16.2017",279
"10.1038/s41562-017-0097",234
"10.1111/2041-210x.12800",198
"10.7717/peerj.3049",35
"10.1038/srep42140",500
"10.1016/j.eurpsy.2016.12.012",750
"10.1093/molbev/msw261",29
"10.1086/691470",19
"10.1002/hbm.23567",561
"10.1088/1478-3975/aa7f36",74
"10.1371/journal.ppat.1006580",81
"10.1038/s41598-017-07866-6",9
"10.1016/j.meegid.2017.03.012",159
"10.1021/acs.jproteome.6b01050",40
"10.1038/s41467-017-01429-z",158
"10.1038/s41598-017-16305-5",112
"10.1016/j.bandc.2017.09.005",144
"10.1038/srep45551",76
"10.1534/g3.117.300079",34
"10.1101/gr.211748.116",106
"10.1038/s41467-017-00544-1",138
"10.1016/j.scib.2017.05.017",34
"10.1534/genetics.117.300187",68
"10.1186/s40168-017-0265-7",144
"10.1016/j.ajhg.2017.07.013",35
"10.1038/srep12035",19
"10.3389/fgene.2017.00052",14
"10.1016/j.devcel.2017.09.016",27
"10.1371/journal.pgen.1006520",48
"10.1371/journal.pone.0174744",300
"10.1016/j.bpj.2017.06.015",171
"10.1093/gbe/evx030",57
"10.1091/mbc.e16-08-0583",54
"10.1371/journal.pgen.1006609",62
"10.1371/journal.pgen.1007001",110
"10.1128/mbio.02312-16",246
"10.7554/elife.31683",72
"10.7554/elife.20552",29
"10.1016/j.molp.2017.05.008",273
"10.3389/fmicb.2017.00801",38
"10.1038/s41551-017-0169-7",171
"10.1016/j.cub.2017.05.006",64
"10.1371/journal.pgen.1006677",51
"10.1534/g3.116.033019",58
"10.1038/nmeth.4263",49
"10.1111/brv.12312",68
"10.1093/sysbio/syx051",29
"10.1371/journal.pbio.2001882",728
"10.1371/journal.pone.0164919",45
"10.1007/s00239-017-9783-y",42
"10.1038/s41598-017-07650-6",87
"10.1016/j.celrep.2016.06.003",31
"10.1038/s41467-017-01536-x",184
"10.1038/ncomms13996",184
"10.1016/j.biosystems.2017.04.006",50
"10.1159/000479990",76
"10.1107/s1600576717003636",124
"10.1111/1755-0998.12690",38
"10.7554/elife.29744",96
"10.1016/j.cellsig.2017.09.021",50
"10.1186/s13040-017-0129-5",242
"10.12688/wellcomeopenres.12237.1",17
"10.1093/molbev/msw297",65
"10.3389/fmicb.2017.01181",26
"10.15252/embr.201744070",272
"10.1088/1741-2552/aa66dd",178
"10.1073/pnas.1619897114",202
"10.1038/s41598-017-16286-5",796
"10.1038/ejhg.2016.198",196
"10.1038/s41598-017-04662-0",92
"10.7717/peerj.3859",20
"10.1186/s12862-017-0878-2",43
"10.7554/elife.26990",33
"10.1371/journal.pone.0184365",372
"10.1038/s41559-017-0338-9",30
"10.1103/physreve.96.022412",55
"10.1073/pnas.1708954115",34
"10.1093/nar/gkx1161",118
"10.1016/j.ydbio.2017.09.015",42
"10.1007/s11032-017-0703-z",41
"10.1098/rspb.2016.2254",68
"10.1093/nar/gkx286",70
"10.1523/jneurosci.1628-17.2017",61
"10.1523/jneurosci.0610-17.2017",10
"10.1016/j.compbiolchem.2017.11.001",59
"10.1371/journal.pone.0189918",26
"10.7554/elife.23249",355
"10.1038/s41467-017-01343-4",48
"10.7554/elife.20340",129
"10.1155/2017/7541734",138
"10.1002/ecs2.1887",98
"10.1111/evo.13270",54
"10.1074/jbc.m116.762658",61
"10.1016/j.neubiorev.2017.09.011",42
"10.7554/elife.25762",88
"10.7554/elife.22058",58
"10.1111/geb.12602",94
"10.1093/gbe/evx083",40
"10.1093/gbe/evx150",78
"10.1101/gr.210948.116",54
"10.1016/j.jid.2016.12.007",48
"10.7554/elife.24340",31
"10.1534/g3.117.300121",13
"10.1038/gim.2016.90",364
"10.1038/ejhg.2017.37",546
"10.1371/journal.pgen.1006904",24
"10.1016/j.str.2017.08.008",150
"10.1371/journal.pcbi.1005384",388
"10.1371/journal.pcbi.1005824",126
"10.1016/j.neuroimage.2017.06.072",152
"10.1038/srep40211",45
"10.1371/journal.pone.0180174",20
"10.1111/oik.04171",44
"10.7554/elife.26476",100
"10.1016/j.cels.2017.07.006",296
"10.1371/journal.pgen.1006637",132
"10.1002/hipo.22680",27
"10.1073/pnas.1713343114",30
"10.1093/molbev/msw214",126
"10.1093/bioinformatics/btx442",375
"10.1093/bioinformatics/btx492",72
"10.1073/pnas.1609012114",234
"10.1073/pnas.1711408114",80
"10.1371/journal.ppat.1006574",56
"10.1002/pro.3274",29
"10.1371/journal.pgen.1007070",111
"10.12688/f1000research.11313.1",151
"10.1016/j.bbrc.2017.05.015",24
"10.1038/nature23449",49
"10.1039/c7sm00182g",132
"10.1016/j.pbiomolbio.2016.08.006",117
"10.1186/s12864-016-3440-5",603
"10.1371/journal.pcbi.1005553",62
"10.7717/peerj.3265",55
"10.1038/s41598-017-08358-3",162
"10.1371/journal.pgen.1006874",189
"10.1038/sdata.2017.135",68
"10.1083/jcb.201702177",22
"10.3389/fpls.2017.00334",27
"10.1016/j.neuroimage.2017.03.023",442
"10.1242/jeb.146936",12
"10.1098/rsif.2016.0942",122
"10.7554/elife.31307",332
"10.1038/ng.3761",39
"10.1371/journal.pgen.1006549",21
"10.1534/genetics.116.192138",242
"10.1016/j.meegid.2017.11.011",23
"10.1242/dev.146647",9
"10.1111/mec.13906",26
"10.1371/journal.pone.0173433",205
"10.1038/s41467-017-01043-z",136
"10.7554/elife.29929",22
"10.1371/journal.pone.0184405",35
"10.1534/g3.116.038075",8
"10.1126/science.aan0621",77
"10.1093/eurheartj/ehx354",87
"10.1093/bioinformatics/btw615",306
"10.1126/science.aah5238",236
"10.1038/ng.3987",236
"10.7554/elife.23763",110
"10.1107/s2059798317000584",117
"10.1126/science.aam7817",27
"10.1016/j.celrep.2017.10.095",88
"10.1002/1878-0261.12081",194
"10.1038/s41467-017-01544-x",61
"10.1007/s13238-017-0371-0",96
"10.1038/s41598-017-00256-y",780
"10.1242/dev.150094",47
"10.1016/j.cels.2017.07.003",270
"10.1091/mbc.e17-03-0209",9
"10.1073/pnas.1709207114",56
"10.1093/nar/gkx168",188
"10.1038/srep43054",744
"10.1007/s00439-016-1742-y",72
"10.7554/elife.25474",22
"10.1371/journal.pntd.0006063",30
"10.1093/nar/gkw1306",24
"10.3389/fpls.2017.02192",76
"10.7717/peerj.4104",29
"10.7554/elife.29005",20
"10.1242/dev.150136",45
"10.1016/j.gene.2016.02.022",16
"10.1074/jbc.m116.760322",35
"10.1016/j.neubiorev.2017.10.013",156
"10.1016/j.intell.2017.04.006",168
"10.1038/nature23884",32
"10.1002/ece3.2730",30
"10.1534/genetics.116.195214",27
"10.1038/s41559-017-0109",40
"10.7554/elife.24414",46
"10.1074/jbc.m117.811356",7
"10.1126/sciadv.1602878",17
"10.7717/peerj.4045",132
"10.1111/oik.03678",206
"10.1093/nar/gkx442",328
"10.1523/jneurosci.3414-16.2017",134
"10.1016/j.ympev.2017.08.015",11
"10.1038/s41598-017-16860-x",56
"10.7554/elife.25364",43
"10.1016/j.cub.2017.05.035",18
"10.1111/nph.14406",74
"10.1109/tbme.2016.2627402",61
"10.1534/g3.116.037986",60
"10.1016/j.ajhg.2017.01.019",24
"10.1186/s12864-016-3434-3",47
"10.1093/nar/gkx177",94
"10.1093/bioinformatics/btx517",64
"10.1016/j.bpj.2017.09.017",52
"10.7554/elife.25960",36
"10.1098/rspb.2017.0778",43
"10.1038/s41598-017-10177-5",37
"10.1242/bio.025825",10
"10.1186/s13059-016-1141-7",284
"10.1186/s13059-016-1137-3",148
"10.1016/j.compbiolchem.2017.07.003",14
"10.1093/gbe/evw306",36
"10.1038/nmeth.4197",51
"10.1371/journal.pone.0178320",146
"10.1038/srep46708",62
"10.1038/srep46528",60
"10.1038/ng.3866",186
"10.1534/g3.117.1120",43
"10.1093/molbev/msx126",144
"10.1098/rspb.2016.2873",66
"10.1038/nn.4545",135
"10.3389/fnhum.2017.00552",45
"10.1093/nar/gkx680",29
"10.1186/s12711-017-0361-y",194
"10.1158/0008-5472.can-17-0790",62
"10.1186/s13059-017-1331-y",64
"10.1186/s12915-017-0359-5",17
"10.1371/journal.pcbi.1005569",58
"10.1093/molbev/msw254",19
"10.1038/s41598-017-01036-4",492
"10.1128/mbio.01470-17",29
"10.1038/srep42336",34
"10.1371/journal.pbio.2002050",48
"10.1016/j.indcrop.2017.08.059",20
"10.1128/msphere.00315-17",28
"10.7554/elife.30233",106
"10.1038/srep41917",71
"10.1515/sagmb-2014-0075",46
"10.1093/nar/gkx010",45
"10.7717/peerj.3707",42
"10.1091/mbc.e17-02-0112",50
"10.1038/s41467-017-01407-5",244
"10.1159/000448733",64
"10.3732/ajb.1700083",44
"10.1016/j.ympev.2017.08.002",44
"10.1093/nar/gkx681",116
"10.1186/s12859-016-1417-7",332
"10.1016/j.cellsig.2017.09.015",8
"10.1002/ece3.2959",24
"10.7554/elife.30760",54
"10.1016/j.jstrokecerebrovasdis.2016.12.031",40
"10.1038/mp.2017.183",45
"10.1128/msystems.00095-16",12
"10.1186/s12918-017-0435-z",80
"10.1111/acel.12621",515
"10.1016/j.meegid.2017.01.019",49
"10.1016/j.celrep.2017.10.096",21
"10.1111/jeb.13088",130
"10.1002/psp4.12251",7
"10.1002/eap.1609",30
"10.3389/fncir.2017.00059",14
"10.1158/0008-5472.can-17-0078",264
"10.1371/journal.pcbi.1005297",264
"10.1111/1755-0998.12639",11
"10.1186/s13059-016-1145-3",120
"10.1038/s41467-017-01432-4",38
"10.1534/g3.117.300213",120
"10.1186/s12983-017-0196-y",25
"10.1073/pnas.1703020114",216
"10.1016/j.psyneuen.2017.08.024",108
"10.1371/journal.pone.0189214",39
"10.7554/elife.30640",117
"10.1242/bio.029991",16
"10.1002/humu.23191",96
"10.1371/journal.pone.0175310",43
"10.1534/genetics.116.195784",45
"10.1016/j.jsb.2017.02.008",54
"10.1534/genetics.117.201483",24
"10.1128/mbio.00470-17",68
"10.1016/j.jtbi.2017.09.011",28
"10.1016/j.neubiorev.2017.01.045",165
"10.1128/mbio.01427-17",78
"10.1523/jneurosci.0745-17.2017",13
"10.1371/journal.ppat.1006466",40
"10.1186/s12864-017-4143-2",57
"10.18632/oncotarget.14123",140
"10.1101/gr.215038.116",21
"10.1101/gr.208041.116",48
"10.1021/acs.jcim.7b00085",34
"10.1016/j.ymben.2017.07.005",102
"10.1038/s41598-017-03700-1",56
"10.1103/physreve.96.013101",31
"10.1038/s41598-017-04617-5",57
"10.1073/pnas.1706883115",39
"10.1128/mbio.00254-17",40
"10.1021/acsnano.7b02523",53
"10.1016/j.indcrop.2017.08.029",56
"10.1261/rna.062224.117",80
"10.1002/gepi.22032",350
"10.1038/s41598-017-00071-5",20
"10.7554/elife.30498",200
"10.1093/gigascience/gix005",32
"10.1523/jneurosci.0982-17.2017",88
"10.3389/fnins.2016.00597",19
"10.1016/j.cortex.2017.01.013",13
"10.1007/s00467-016-3513-3",29
"10.1534/genetics.117.300323",25
"10.1101/gr.209924.116",21
"10.1371/journal.pbio.2003213",43
"10.1534/g3.116.037275",34
"10.1371/journal.pone.0188900",31
"10.1371/journal.pgen.1007059",35
"10.1016/j.bbrc.2017.06.079",8
"10.1021/acssynbio.6b00304",19
"10.1152/jn.00880.2016",35
"10.1016/j.jtbi.2017.01.010",24
"10.1242/dev.149500",33
"10.1371/journal.pbio.2001323",105
"10.1016/j.heliyon.2017.e00445",5
"10.1038/s41598-017-17746-8",285
"10.1038/srep35976",15
"10.1038/s41598-017-16134-6",442
"10.1038/ng.3963",322
"10.1016/j.bandl.2017.10.001",27
"10.1186/s12864-017-3879-z",21
"10.1038/ncb3597",268
"10.1242/jeb.167106",80
"10.1126/science.aao0464",43
"10.1038/ismej.2016.160",30
"10.1186/s12862-017-0998-8",42
"10.1098/rsos.160765",14
"10.1371/journal.pcbi.1005878",58
"10.1016/j.neuroimage.2016.12.053",142
"10.1016/j.ympev.2016.09.008",14
"10.1371/journal.pone.0173609",17
"10.1007/s12041-017-0787-6",17
"10.1093/bioinformatics/btx297",14
"10.1093/bioinformatics/btx345",33
"10.1534/genetics.115.183665",70
"10.1098/rsob.170217",80
"10.1080/1747423x.2017.1331271",27
"10.1152/jn.00834.2016",43
"10.1371/journal.pone.0174023",16
"10.1038/nmeth.4265",11
"10.1186/s12864-017-4316-z",142
"10.3748/wjg.v23.i48.8465",86
"10.1126/science.aal1988",357
"10.3389/fncir.2017.00075",21
"10.1039/c7nr05353c",72
"10.1371/journal.pcbi.1005768",90
"10.1186/s12864-017-4252-y",276
"10.1038/s41598-017-11850-5",5
"10.1083/jcb.201610070",12
"10.1038/s41598-017-04160-3",276
"10.1371/journal.pcbi.1005844",19
"10.1242/dev.152827",41
"10.1038/s41467-017-01875-9",160
"10.1073/pnas.1620608114",106
"10.1038/ncomms16099",29
"10.1002/1878-0261.12084",152
"10.1073/pnas.1702493114",36
"10.1038/nn.4516",25
"10.7554/elife.26770",78
"10.1371/journal.pbio.1002592",60
"10.1093/gbe/evx182",28
"10.1128/msphere.00158-17",26
"10.1038/s41598-017-18119-x",62
"10.1111/cmi.12683",13
"10.7554/elife.23612",14
"10.1007/s13253-017-0291-8",302
"10.1073/pnas.1618934114",14
"10.1016/j.ajhg.2017.05.014",68
"10.15252/msb.20177908",850
"10.1073/pnas.1711415114",153
"10.1093/nar/gkx838",39
"10.1016/j.str.2017.07.010",52
"10.1038/nmeth.4366",129
"10.1073/pnas.1701136114",120
"10.1091/mbc.e15-12-0811",18
"10.1371/journal.pcbi.1005508",49
"10.1016/j.celrep.2017.01.020",16
"10.1016/j.dadm.2017.03.007",148
"10.7717/peerj.3503",56
"10.1186/s13073-017-0464-7",100
"10.1128/msphere.00245-17",48
"10.1038/srep45966",20
"10.1088/1478-3975/aa7afc",48
"10.1073/pnas.1707955114",30
"10.1098/rsob.160155",25
"10.1186/s12864-017-4229-x",25
"10.15252/msb.20167150",56
"10.1128/aac.01268-17",285
"10.1371/journal.pone.0178821",34
"10.1186/s13073-017-0502-5",23
"10.14411/eje.2017.029",3
"10.1038/s41598-017-15895-4",79
"10.1016/j.compbiolchem.2017.10.011",37
"10.1016/j.ydbio.2017.09.024",62
"10.1162/jocn_a_01136",42
"10.18632/oncotarget.21732",17
"10.1371/journal.pone.0170732",80
"10.1371/journal.pone.0164518",80
"10.1038/s41598-017-03295-7",70
"10.1152/jn.00486.2016",98
"10.1073/pnas.1708671114",34
"10.1021/acssynbio.7b00253",420
"10.3389/fnhum.2017.00348",17
"10.1111/eva.12476",16
"10.1038/s41598-017-02060-0",12
"10.1523/jneurosci.0098-17.2017",132
"10.1098/rsif.2017.0780",60
"10.1093/infdis/jix541",72
"10.3389/fmicb.2017.02065",456
"10.1098/rsos.160824",17
"10.1128/aem.02750-16",35
"10.1186/s13059-017-1289-9",54
"10.1016/j.cels.2016.01.013",11
"10.1016/j.cortex.2017.09.020",98
"10.1038/s41598-017-00887-1",102
"10.1016/j.mimet.2016.10.004",70
"10.1007/s10592-017-0929-7",19
"10.1111/eva.12434",16
"10.1038/s41598-017-15480-9",276
"10.1074/jbc.m116.743047",18
"10.1093/nar/gkx609",26
"10.1016/j.jtbi.2017.08.006",26
"10.1016/j.bpj.2017.06.019",62
"10.1186/s12964-017-0207-9",36
"10.1371/journal.pone.0176499",32
"10.1038/nmeth.4432",27
"10.1101/gad.292516.116",31
"10.1016/j.jmgm.2016.08.009",19
"10.7717/peerj.3530",10
"10.1101/cshperspect.a028332",42
"10.1534/g3.117.300146",11
"10.1534/genetics.117.300061",68
"10.1073/pnas.1620426114",18
"10.1128/mbio.01503-17",27
"10.1093/bioinformatics/btw569",74
"10.1534/genetics.116.196493",30
"10.1037/rev0000048",48
"10.1523/jneurosci.0893-17.2017",18
"10.1007/s00338-017-1583-8",40
"10.1242/dev.143461",10
"10.1186/s13059-017-1342-8",30
"10.1093/molbev/msx070",34
"10.1111/jnc.14135",94
"10.1007/s00425-017-2720-x",86
"10.1534/genetics.117.300221",17
"10.1038/s41562-016-0036",130
"10.1534/genetics.117.300406",14
"10.1007/s00251-017-0973-y",20
"10.1038/srep38828",18
"10.1038/s41598-017-15793-9",55
"10.1038/s41598-017-10740-0",40
"10.1007/s11032-017-0622-z",18
"10.1371/journal.pone.0174738",23
"10.1016/j.cub.2017.04.016",27
"10.1038/s41598-017-15310-y",10
"10.1039/c7an00623c",138
"10.1038/ncomms14371",29
"10.1073/pnas.1620410114",134
"10.1007/s11120-017-0339-1",80
"10.1016/j.mib.2015.03.002",37
"10.1038/s41598-017-04689-3",21
"10.1073/pnas.1620431114",7
"10.1101/gr.218149.116",96
"10.1371/journal.pcbi.1005505",28
"10.1371/journal.pone.0175309",13
"10.1016/j.tpb.2017.03.003",40
"10.1534/genetics.116.198796",276
"10.1002/ajpa.22985",7
"10.1155/2017/5841814",18
"10.1371/journal.pone.0177724",150
"10.1098/rspb.2017.0722",62
"10.1016/j.ympev.2016.12.041",30
"10.1534/g3.117.1125",19
"10.7554/elife.28606",159
"10.3389/fimmu.2017.01815",3
"10.1038/s41598-017-06866-w",42
"10.3389/fpls.2017.01555",70
"10.1093/bioinformatics/btx181",13
"10.1105/tpc.16.00743",37
"10.1104/pp.17.00488",21
"10.1523/jneurosci.0588-17.2017",11
"10.1364/oe.25.013668",28
"10.1261/rna.061796.117",31
"10.1098/rsif.2017.0748",56
"10.1186/s12711-017-0287-4",49
"10.1093/nar/gkx091",11
"10.1186/s13326-017-0129-x",55
"10.1073/pnas.1704460114",38
"10.1371/journal.pone.0173997",555
"10.1016/j.jstrokecerebrovasdis.2016.09.010",76
"10.1093/femsyr/fow046",9
"10.1186/s12864-017-3932-y",48
"10.1016/j.cub.2017.10.010",20
"10.1007/s10827-017-0666-4",10
"10.1038/s41598-017-10719-x",16
"10.1093/nar/gkx314",26
"10.1093/nar/gkx204",64
"10.1021/acs.jproteome.7b00338",82
"10.1101/gr.209601.116",8
"10.3389/fcimb.2017.00165",11
"10.1371/journal.pone.0184910",102
"10.1371/journal.pgen.1006908",29
"10.1083/jcb.201511079",11
"10.7554/elife.21105.001",40
"10.1038/s41598-017-08877-z",11
"10.1038/ismej.2016.146",28
"10.3732/ajb.1700045",22
"10.1016/j.jtbi.2017.09.017",19
"10.1093/nar/gkx340",24
"10.1073/pnas.1703379114",51
"10.1152/jn.00529.2017",37
"10.1038/s41598-017-15619-8",177
"10.1093/jhered/esx054",11
"10.1007/s00265-016-2133-z",81
"10.1038/srep39719",78
"10.14411/eje.2017.030",24
"10.1016/j.aquatox.2017.01.014",15
"10.1186/s12864-017-4095-6",36
"10.1038/s41564-017-0038-x",31
"10.1088/1361-6463/aa5126",20
"10.1016/j.neuroimage.2016.10.048",160
"10.1186/s12864-016-3448-x",70
"10.1111/mec.14131",29
"10.1371/journal.pcbi.1004803",64
