"PREPRINT_DOI","ARTICLE_DOI","AUTHOR_AGE"
"10.1101/001388","10.1093/molbev/msu128",1
"10.1101/001495","10.1371/journal.pcbi.1003594",1
"10.1101/002576","10.1093/bioinformatics/btv017",1
"10.1101/002766","10.1186/1471-2164-15-1037",1
"10.1101/002865","10.1038/ng.3178",1
"10.1101/003350","10.1093/gbe/evu168",1
"10.1101/003442","10.1098/rspb.2014.1324",1
"10.1101/003541","10.1073/pnas.1406324111",1
"10.1101/003657","10.1111/geb.12309",1
"10.1101/003939","10.1007/s13235-014-0105-3",1
"10.1101/004184","10.1111/2041-210x.12348",1
"10.1101/004713","10.1534/g3.114.014894",1
"10.1101/005355","10.1186/s13068-014-0139-1",1
"10.1101/006338","10.1186/s13059-014-0564-2",1
"10.1101/006452","10.1534/genetics.114.161943",1
"10.1101/006825","10.1038/ng.3178",1
"10.1101/006924","10.1007/s00251-015-0827-4",1
"10.1101/007211","10.1093/bioinformatics/btv160",1
"10.1101/007401","10.1093/bioinformatics/btu525",1
"10.1101/007666","10.1093/bioinformatics/btv110",1
"10.1101/007708","10.1098/rsbl.2014.0408",1
"10.1101/007732","10.1664/14-ra-017.1",1
"10.1101/009746","10.1098/rsif.2014.1125",1
"10.1101/009803","10.1086/683227",1
"10.1101/009886","10.1534/genetics.114.173716",1
"10.1101/010587","10.1371/journal.pcbi.1004007",1
"10.1101/010728","10.1073/pnas.1601305113",1
"10.1101/011056","10.4137/bbi.s23619",1
"10.1101/011080","10.1016/j.mbs.2015.03.006",1
"10.1101/011718","10.1093/nar/gkw165",1
"10.1101/011890","10.1093/bioinformatics/btv583",1
"10.1101/012211","10.1186/s12864-015-1616-z",1
"10.1101/014233","10.1098/rsif.2015.0083",1
"10.1101/014456","10.1111/1462-2920.12825",1
"10.1101/015156","10.1186/s12864-016-3257-2",1
"10.1101/015602","10.3109/19401736.2015.1028050",1
"10.1101/015966","10.1093/nar/gkv760",1
"10.1101/016022","10.1101/gr.191296.115",1
"10.1101/016493","10.1111/mec.13699",1
"10.1101/016642","10.1101/gr.182675.114",1
"10.1101/016790","10.1073/pnas.1521316112",1
"10.1101/016808","10.1186/s13073-015-0202-y",1
"10.1101/017434","10.1016/j.ajhg.2015.04.006",1
"10.1101/017855","10.1371/journal.pgen.1005827",1
"10.1101/017863","10.3389/fncir.2015.00043",1
"10.1101/017897","10.1016/j.neuroimage.2015.10.029",1
"10.1101/018077","10.1093/gbe/evv110",1
"10.1101/018572","10.1101/gr.182675.114",1
"10.1101/019315","10.1093/bioinformatics/btv397",1
"10.1101/019448","10.1038/nbt.3354",1
"10.1101/020305","10.1186/s12864-016-2392-0",1
"10.1101/020362","10.1186/s12864-015-1697-8",1
"10.1101/020586","10.1371/journal.pgen.1005660",1
"10.1101/020669","10.1093/database/bav097",1
"10.1101/021642","10.1016/j.bpj.2016.04.006",1
"10.1101/021659","10.1021/acs.jctc.5b01052",1
"10.1101/021840","10.3389/fnana.2015.00116",1
"10.1101/021923","10.1073/pnas.1512976112",1
"10.1101/022061","10.1098/rsob.150231",1
"10.1101/022830","10.1101/gad.269068.115",1
"10.1101/023051","10.1111/mec.13670",1
"10.1101/023291","10.1371/journal.pcbi.1005197",1
"10.1101/023747","10.1371/journal.pntd.0004180",1
"10.1101/023804","10.1111/rssb.12216",1
"10.1101/024083","10.1038/ng.3508",1
"10.1101/024257","10.1186/s12864-016-3423-6",1
"10.1101/024430","10.1186/s12920-016-0231-4",1
"10.1101/024653","10.3389/fncom.2016.00049",1
"10.1101/025288","10.1371/journal.pgen.1005888",1
"10.1101/025858","10.1186/s13059-015-0791-1",1
"10.1101/025981","10.1111/imb.12231",1
"10.1101/026310","10.1186/1471-2105-16-s18-s12",1
"10.1101/026666","10.3389/fnsys.2016.00005",1
"10.1101/027540","10.1371/journal.pgen.1006222",1
"10.1101/028001","10.1093/humrep/dev320",1
"10.1101/028290","10.1080/15384047.2016.1139228",1
"10.1101/028548","10.1002/psp4.12054",1
"10.1101/028803","10.1186/s12885-016-2191-7",1
"10.1101/028902","10.1093/molbev/msv213",1
"10.1101/029033","10.1534/g3.116.029231",1
"10.1101/029116","10.1039/c5ib00269a",1
"10.1101/029157","10.1088/1478-3975/12/6/066014",1
"10.1101/029496","10.1534/g3.115.024067",1
"10.1101/030148","10.1371/journal.pgen.1006427",1
"10.1101/030288","10.1038/ng.3597",1
"10.1101/030973","10.1093/sysbio/syw030",1
"10.1101/031104","10.4238/gmr.15038347",1
"10.1101/031179","10.3835/plantgenome2015.09.0088",1
"10.1101/031476","10.1002/ecy.1437",1
"10.1101/031872","10.1186/s12862-017-0903-5",1
"10.1101/032359","10.1371/journal.pcbi.1005247",1
"10.1101/033241","10.1111/gtc.12349",1
"10.1101/033845","10.1073/pnas.1518929113",1
"10.1101/034553","10.1016/j.scitotenv.2016.01.173",1
"10.1101/034785","10.1186/s12864-016-2568-7",1
"10.1101/034967","10.1534/g3.116.028498",1
"10.1101/035667","10.1186/s13059-016-0962-8",1
"10.1101/035949","10.1186/s13059-016-0929-9",1
"10.1101/036046","10.1534/g3.115.024984",1
"10.1101/036566","10.1177/0962280216659312",1
"10.1101/037010","10.1021/acssynbio.6b00116",1
"10.1101/037069","10.1016/j.visres.2015.12.004",1
"10.1101/038133","10.3758/s13428-017-0887-5",1
"10.1101/038638","10.1093/bioinformatics/btw182",1
"10.1101/039297","10.1371/journal.pcbi.1005643",1
"10.1101/039602","10.1101/gr.209536.116",1
"10.1101/040600","10.1093/gbe/evw177",1
"10.1101/041368","10.1016/j.neuropsychologia.2016.08.001",1
"10.1101/041475","10.1186/s12864-016-2746-7",1
"10.1101/041723","10.1111/acel.12553",1
"10.1101/041921","10.1186/s12864-016-2678-2",1
"10.1101/042085","10.1534/g3.115.026666",1
"10.1101/042408","10.3934/mbe.2016035",1
"10.1101/042655","10.1186/s12864-016-3151-y",1
"10.1101/042846","10.1214/17-aoas1061",1
"10.1101/042853","10.1093/nar/gkw1011",1
"10.1101/043026","10.1093/molbev/msw114",1
"10.1101/043612","10.18632/oncotarget.16599",1
"10.1101/044099","10.1534/g3.116.034231",1
"10.1101/044339","10.1093/nar/gkw703",1
"10.1101/045567","10.1016/j.freeradbiomed.2016.08.015",1
"10.1101/046201","10.1186/s12859-016-1249-5",1
"10.1101/046573","10.1038/sdata.2016.90",1
"10.1101/046714","10.1086/688419",1
"10.1101/046839","10.1007/s11240-016-1044-z",1
"10.1101/046961","10.1371/journal.pgen.1006356",1
"10.1101/047274","10.1093/gbe/evx105",1
"10.1101/047290","10.1038/mp.2016.247",1
"10.1101/047456","10.1186/s12862-016-0801-2",1
"10.1101/047530","10.3389/fmicb.2016.00997",1
"10.1101/047647","10.1093/nar/gkw539",1
"10.1101/047746","10.1016/j.devcel.2016.07.010",1
"10.1101/048082","10.1016/j.meegid.2016.12.004",1
"10.1101/048215","10.1186/s13073-016-0327-7",1
"10.1101/048272","10.3758/s13414-017-1280-2",1
"10.1101/048322","10.1371/journal.pgen.1006516",1
"10.1101/048496","10.1016/j.jtbi.2016.07.017",1
"10.1101/048652","10.1093/dnares/dsx035",1
"10.1101/049502","10.1021/acs.jpcb.6b02035",1
"10.1101/049585","10.1111/cgf.12881",1
"10.1101/049775","10.1371/journal.pcbi.1005252",1
"10.1101/050096","10.1371/journal.pgen.1006678",1
"10.1101/050484","10.1073/pnas.1619665114",1
"10.1101/051789","10.1016/j.biopsych.2016.06.020",1
"10.1101/051821","10.1083/jcb.201610014",1
"10.1101/052084","10.1126/science.aah7161",1
"10.1101/052621","10.1073/pnas.1601305113",1
"10.1101/052845","10.1534/g3.116.034637",1
"10.1101/053256","10.1101/gr.206870.116",1
"10.1101/054197","10.1101/gr.215293.116",1
"10.1101/054924","10.1186/s13059-017-1209-z",1
"10.1101/055921","10.1101/gad.281030.116",1
"10.1101/056044","10.1186/s12918-016-0383-z",1
"10.1101/056069","10.1016/j.neuropsychologia.2016.07.016",1
"10.1101/056598","10.1093/bioinformatics/btw755",1
"10.1101/057364","10.1152/jn.00005.2016",1
"10.1101/057489","10.1016/j.ympev.2016.11.013",1
"10.1101/057885","10.1186/s12864-016-3101-8",1
"10.1101/058420","10.1093/biolinnean/blw007",1
"10.1101/058438","10.1534/genetics.116.197939",1
"10.1101/059238","10.1039/c6lc00843g",1
"10.1101/059329","10.1093/nar/gkw607",1
"10.1101/060350","10.1080/15384101.2016.1260210",1
"10.1101/060665","10.1534/g3.116.036855",1
"10.1101/061101","10.1371/journal.ppat.1006286",1
"10.1101/061416","10.1186/s13073-017-0457-6",1
"10.1101/061440","10.1534/genetics.116.197939",1
"10.1101/061622","10.1007/s10900-017-0319-6",1
"10.1101/062208","10.1242/dev.140467",1
"10.1101/062877","10.1016/j.cell.2017.02.026",1
"10.1101/063057","10.18632/oncotarget.16988",1
"10.1101/063768","10.1093/nar/gkw714",1
"10.1101/064089","10.1016/j.physd.2017.04.004",1
"10.1101/064188","10.1016/j.str.2016.10.009",1
"10.1101/065102","10.1371/journal.pcbi.1005500",1
"10.1101/065490","10.1093/bioinformatics/btw735",1
"10.1101/066555","10.1101/gr.198044.115",1
"10.1101/066613","10.1093/gigascience/gix013",1
"10.1101/066845","10.1128/jvi.02060-16",1
"10.1101/066944","10.1016/j.ymben.2016.12.011",1
"10.1101/067660","10.1093/molbev/msx100",1
"10.1101/067819","10.1371/journal.pcbi.1005243",1
"10.1101/067835","10.1038/ejhg.2016.201",1
"10.1101/068015","10.1016/j.bpc.2016.09.009",1
"10.1101/068031","10.1093/nar/gkx096",1
"10.1101/068759","10.1103/physreve.94.062139",1
"10.1101/069922","10.1007/s00251-017-0975-9",1
"10.1101/070797","10.1016/j.ajhg.2017.02.005",1
"10.1101/070920","10.1039/c7sm00546f",1
"10.1101/071050","10.1534/genetics.117.300260",1
"10.1101/072264","10.1002/ece3.3084",1
"10.1101/072652","10.1073/pnas.1615484114",1
"10.1101/072942","10.1111/mec.14097",1
"10.1101/073213","10.1111/nph.14414",1
"10.1101/073254","10.1002/bies.201600156",1
"10.1101/073551","10.1186/s13100-017-0089-9",1
"10.1101/073643","10.1038/nsmb.3321",1
"10.1101/073833","10.1093/bioinformatics/btw687",1
"10.1101/073973","10.1093/biostatistics/kxw057",1
"10.1101/074286","10.1016/j.neuropsychologia.2017.02.005",1
"10.1101/074492","10.1111/nrm.12119",1
"10.1101/075069","10.1371/journal.pcbi.1005550",1
"10.1101/075267","10.1177/1176934317691269",1
"10.1101/076059","10.1111/1365-2656.12697",1
"10.1101/076109","10.1091/mbc.e17-01-0017",1
"10.1101/076984","10.1016/j.ajhg.2017.04.016",1
"10.1101/077560","10.1126/science.aal4326",1
"10.1101/078147","10.1107/s2059798317002662",1
"10.1101/078519","10.1042/bcj20170642",1
"10.1101/078964","10.1016/j.brs.2017.04.003",1
"10.1101/079343","10.1093/nar/gkx442",1
"10.1101/079772","10.1016/j.cels.2017.08.001",1
"10.1101/080804","10.1098/rspb.2017.0356",1
"10.1101/081000","10.1093/gigascience/gix075",1
"10.1101/081356","10.1103/physreve.94.062309",1
"10.1101/081430","10.15252/msb.20177551",1
"10.1101/081976","10.1016/j.neuroimage.2017.07.002",1
"10.1101/082024","10.1038/ng.3955",1
"10.1101/082164","10.1016/j.molp.2017.04.003",1
"10.1101/082685","10.1093/nar/gkx104",1
"10.1101/083469","10.1534/g3.116.034926",1
"10.1101/083618","10.1091/mbc.e17-01-0022",1
"10.1101/083964","10.1186/s12864-017-3908-y",1
"10.1101/084103","10.1016/j.neuroimage.2017.03.028",1
"10.1101/085456","10.1111/2041-210x.12825",1
"10.1101/085712","10.1107/s2059798317002662",1
"10.1101/085894","10.1111/mpp.12524",1
"10.1101/086611","10.1371/journal.ppat.1006255",1
"10.1101/086785","10.1093/gbe/evx079",1
"10.1101/087106","10.1261/rna.061523.117",1
"10.1101/088419","10.1534/g3.116.038612",1
"10.1101/088518","10.1111/1462-2920.13730",1
"10.1101/089797","10.1128/aem.00659-17",1
"10.1101/090001","10.1016/j.ymeth.2017.04.019",1
"10.1101/090027","10.1186/s13059-017-1288-x",1
"10.1101/090035","10.1038/sdata.2017.31",1
"10.1101/091066","10.1016/j.neuroimage.2017.05.035",1
"10.1101/092361","10.15252/msb.20177599",1
"10.1101/092791","10.1073/pnas.1617244114",1
"10.1101/095414","10.1016/j.dsr.2017.05.003",1
"10.1101/095471","10.1128/mbio.00969-17",1
"10.1101/095695","10.1091/mbc.e16-08-0624",1
"10.1101/096016","10.1073/pnas.1706702114",1
"10.1101/096446","10.1093/cid/cix296",1
"10.1101/096651","10.1007/s11120-016-0332-0",1
"10.1101/096891","10.3389/fmicb.2017.01602",1
"10.1101/096917","10.1111/mec.14149",1
"10.1101/096925","10.1021/acs.jproteome.6b00984",1
"10.1101/097774","10.1016/j.neuroimage.2017.09.022",1
"10.1101/099127","10.1038/nmeth.4466",1
"10.1101/099309","10.1007/s12021-017-9342-0",1
"10.1101/100198","10.1101/gad.288555.116",1
"10.1101/100552","10.1111/mpp.12569",1
"10.1101/100792","10.1242/jeb.152777",1
"10.1101/101014","10.1017/thg.2017.12",1
"10.1101/101717","10.12688/wellcomeopenres.11483.1",1
"10.1101/103036","10.1186/s12867-017-0094-z",1
"10.1101/103077","10.1152/ajprenal.00043.2017",1
"10.1101/104240","10.1111/evo.13265",1
"10.1101/104315","10.1371/journal.ppat.1006449",1
"10.1101/104521","10.1016/j.biosystems.2017.02.004",1
"10.1101/104570","10.1093/dnares/dsx029",1
"10.1101/105122","10.1038/ng.3915",1
"10.1101/105460","10.1083/jcb.201610014",1
"10.1101/105502","10.1534/g3.116.038612",1
"10.1101/105627","10.1093/bioinformatics/btx558",1
"10.1101/106245","10.1534/genetics.117.300357",1
"10.1101/106658","10.1074/jbc.m117.784355",1
"10.1101/106872","10.1093/nar/gkx458",1
"10.1101/107797","10.1128/mcb.00274-17",1
"10.1101/108530","10.1093/gigascience/gix073",1
"10.1101/109223","10.1371/journal.pntd.0006006",1
"10.1101/109884","10.1111/mmi.13766",1
"10.1101/110338","10.1016/j.bbrc.2017.03.113",1
"10.1101/112334","10.1091/mbc.e16-12-0850",1
"10.1101/113373","10.3389/fnhum.2017.00452",1
"10.1101/113696","10.1073/pnas.1704502114",1
"10.1101/114330","10.1111/jeb.13192",1
"10.1101/114611","10.1002/cam4.1175",1
"10.1101/114629","10.1242/dmm.031641",1
"10.1101/115055","10.1371/journal.pgen.1006975",1
"10.1101/115196","10.1038/nmeth.4393",1
"10.1101/115345","10.1186/s12859-017-1909-0",1
"10.1101/115675","10.1152/jn.00210.2017",1
"10.1101/116046","10.1002/sta4.145",1
"10.1101/116335","10.1261/rna.060335.116",1
"10.1101/116954","10.1128/jb.00101-17",1
"10.1101/117564","10.1186/s13326-017-0159-4",1
"10.1101/117663","10.1186/s12864-017-4310-5",1
"10.1101/117705","10.1016/j.chom.2017.05.010",1
"10.1101/118141","10.1242/jeb.164731",1
"10.1101/119743","10.1534/genetics.117.203232",1
"10.1101/119941","10.1186/s12864-017-3942-9",1
"10.1101/120154","10.1186/s12864-017-3929-6",1
"10.1101/120394","10.1101/gr.222505.117",1
"10.1101/120600","10.1093/bioinformatics/btx378",1
"10.1101/121418","10.1371/journal.pmed.1002414",1
"10.1101/122077","10.1093/bioinformatics/btx651",1
"10.1101/122184","10.1038/s41477-017-0046-0",1
"10.1101/122853","10.1073/pnas.1700945114",1
"10.1101/123182","10.1038/npp.2017.214",1
"10.1101/123901","10.1093/gbe/evx166",1
"10.1101/124875","10.3389/fnhum.2017.00488",1
"10.1101/126508","10.15252/embj.201796919",1
"10.1101/126672","10.1074/jbc.m117.815878",1
"10.1101/127183","10.1016/j.bpj.2017.05.050",1
"10.1101/127639","10.1093/infdis/jix373",1
"10.1101/127670","10.1371/journal.pgen.1007010",1
"10.1101/128611","10.1007/s10827-017-0662-8",1
"10.1101/129759","10.1093/nar/gkx595",1
"10.1101/130914","10.1128/mbio.00534-17",1
"10.1101/131888","10.1104/pp.17.00794",1
"10.1101/131920","10.1371/journal.pgen.1007115",1
"10.1101/133033","10.1128/aem.01120-17",1
"10.1101/133173","10.1186/s13059-017-1306-z",1
"10.1101/133215","10.15252/msb.20177739",1
"10.1101/134361","10.1098/rsif.2017.0372",1
"10.1101/135764","10.1104/pp.17.01330",1
"10.1101/137117","10.1364/ao.56.005982",1
"10.1101/137141","10.1104/pp.17.01213",1
"10.1101/138057","10.1111/1758-2229.12570",1
"10.1101/139089","10.1007/s00223-017-0361-5",1
"10.1101/139139","10.1093/molbev/msx274",1
"10.1101/139287","10.1093/bioinformatics/btx639",1
"10.1101/139428","10.1186/s41065-017-0038-0",1
"10.1101/139733","10.1371/journal.pgen.1007115",1
"10.1101/140038","10.1242/dev.150284",1
"10.1101/142042","10.1038/ncb3575",1
"10.1101/143966","10.1038/nmeth.4466",1
"10.1101/145045","10.1016/j.cell.2017.10.040",1
"10.1101/145094","10.1534/genetics.117.300207",1
"10.1101/145425","10.1021/acs.jafc.7b03646",1
"10.1101/145938","10.1186/s12859-017-1915-2",1
"10.1101/146159","10.1016/j.steroids.2017.11.003",1
"10.1101/147256","10.1016/j.indcrop.2017.09.009",1
"10.1101/148221","10.1038/s41522-017-0043-0",1
"10.1101/149518","10.4049/jimmunol.1601798",1
"10.1101/150714","10.1128/mcb.00253-17",1
"10.1101/150862","10.1534/genetics.117.300207",1
"10.1101/152389","10.1016/j.neuroimage.2017.10.024",1
"10.1101/152942","10.1039/c7sm01561e",1
"10.1101/153353","10.1074/jbc.m117.801670",1
"10.1101/153825","10.18632/oncotarget.21987",1
"10.1101/153932","10.18632/oncotarget.21585",1
"10.1101/154856","10.1371/journal.pgen.1006953",1
"10.1101/155135","10.1093/bioinformatics/btx615",1
"10.1101/155143","10.1093/nar/gkx562",1
"10.1101/155903","10.1038/s41559-017-0417-y",1
"10.1101/156620","10.1186/s12859-017-1908-1",1
"10.1101/157115","10.1016/j.neuroimage.2017.08.009",1
"10.1101/157743","10.1128/msphere.00488-17",1
"10.1101/158303","10.1371/journal.pgen.1007110",1
"10.1101/158766","10.18632/oncotarget.19974",1
"10.1101/159475","10.1007/s10482-017-0946-z",1
"10.1101/159509","10.1007/s10482-017-0969-5",1
"10.1101/160226","10.1111/jeb.13190",1
"10.1101/162438","10.1111/jfs.12414",1
"10.1101/162859","10.1158/0008-5472.can-17-0336",1
"10.1101/163295","10.1073/pnas.1708261114",1
"10.1101/163576","10.1534/g3.117.300347",1
"10.1101/163626","10.1186/s12864-017-4180-x",1
"10.1101/165357","10.1371/journal.pcbi.1005824",1
"10.1101/165746","10.18632/oncotarget.23079",1
"10.1101/168385","10.1007/s10827-017-0672-6",1
"10.1101/168914","10.1186/s13321-017-0230-2",1
"10.1101/170258","10.1016/j.agrformet.2017.11.019",1
"10.1101/170340","10.1016/j.bbagen.2017.08.001",1
"10.1101/172122","10.1016/j.neuroimage.2017.10.059",1
"10.1101/172775","10.3389/fmicb.2017.02558",1
"10.1101/174102","10.1534/g3.117.300138",1
"10.1101/176271","10.1038/nsmb.3495",1
"10.1101/176974","10.1073/pnas.1706248114",1
"10.1101/177436","10.1371/journal.pcbi.1005919",1
"10.1101/177444","10.15252/embj.201796781",1
"10.1101/180067","10.1111/1755-0998.12737",1
"10.1101/181396","10.1111/nph.14964",1
"10.1101/181453","10.1093/glycob/cwx098",1
"10.1101/182436","10.1016/j.jcv.2017.12.005",1
"10.1101/183038","10.3389/fimmu.2017.01821",1
"10.1101/184317","10.1101/gad.307769.117",1
"10.1101/187641","10.1186/s12859-017-1897-0",1
"10.1101/188003","10.1186/s12964-017-0210-1",1
"10.1101/188235","10.1007/s00122-017-3012-3",1
"10.1101/192773","10.1186/s12936-017-2094-3",1
"10.1101/194134","10.1016/j.nlm.2017.09.007",1
"10.1101/197046","10.1007/s10544-017-0239-3",1
"10.1101/200477","10.1128/mbio.01630-17",1
"10.1101/208413","10.1186/s12863-017-0562-y",1
"10.1101/208991","10.1152/ajpcell.00174.2017",1
"10.1101/210286","10.1002/prot.25443",1
"10.1101/221382","10.1021/acs.biochem.7b01014",1
"10.1101/224949","10.1162/jocn_a_01144",1
"10.1101/000919","10.1371/journal.pone.0109382",1
"10.1101/001297","10.1371/journal.pone.0086814",1
"10.1101/001594","10.1186/s13104-015-1211-z",1
"10.1101/001743","10.1242/bio.20147310",1
"10.1101/002493","10.1371/journal.pone.0098746",1
"10.1101/002675","10.1242/bio.20147310",1
"10.1101/003277","10.7554/elife.01433.001",1
"10.1101/006270","10.7554/elife.04249",1
"10.1101/007583","10.1371/journal.pone.0125354",1
"10.1101/008821","10.1016/j.celrep.2015.12.085",1
"10.1101/008912","10.1371/journal.pone.0127196",1
"10.1101/008938","10.7554/elife.06056",1
"10.1101/010991","10.1038/srep09995",1
"10.1101/012369","10.1371/journal.pone.0162200",1
"10.1101/013771","10.1371/journal.pone.0125354",1
"10.1101/014522","10.1371/journal.pone.0120755",1
"10.1101/015032","10.1038/srep14228",1
"10.1101/016931","10.7554/elife.09351",1
"10.1101/017178","10.1038/srep22162",1
"10.1101/018416","10.1038/srep14797",1
"10.1101/018762","10.1038/ncomms13026",1
"10.1101/020719","10.1038/ncomms11191",1
"10.1101/020883","10.7554/elife.11352.001",1
"10.1101/021154","10.1371/journal.pbio.1002195",1
"10.1101/026633","10.1038/srep24059",1
"10.1101/026682","10.1371/journal.pone.0141296",1
"10.1101/027078","10.1098/rsos.160582",1
"10.1101/030718","10.1038/srep31907",1
"10.1101/030841","10.1038/ncomms13026",1
"10.1101/031617","10.7554/elife.17082",1
"10.1101/032201","10.1038/ncomms13644",1
"10.1101/033506","10.7717/peerj.4012",1
"10.1101/034124","10.1038/srep36864",1
"10.1101/035345","10.1038/srep30037",1
"10.1101/036129","10.1038/srep28253",1
"10.1101/036251","10.1038/srep35270",1
"10.1101/036798","10.1038/srep25706",1
"10.1101/038604","10.1371/journal.pbio.2000537",1
"10.1101/038844","10.1038/srep30584",1
"10.1101/038851","10.1371/journal.pone.0165499",1
"10.1101/040899","10.1371/journal.pone.0162573",1
"10.1101/041103","10.7554/elife.22032",1
"10.1101/043513","10.1371/journal.pone.0156636",1
"10.1101/043992","10.1371/journal.pone.0162495",1
"10.1101/044024","10.1038/srep28987",1
"10.1101/044487","10.1038/srep36208",1
"10.1101/045963","10.7554/elife.22032",1
"10.1101/047779","10.1038/srep32533",1
"10.1101/047803","10.1038/srep35634",1
"10.1101/047878","10.1371/journal.pone.0168367",1
"10.1101/048561","10.1523/jneurosci.3255-16.2017",1
"10.1101/052498","10.1038/srep36610",1
"10.1101/058495","10.1038/nn.4532",1
"10.1101/060582","10.1016/j.neuron.2016.08.009",1
"10.1101/062257","10.7554/elife.18130",1
"10.1101/062745","10.1038/srep37631",1
"10.1101/065714","10.1038/srep39236",1
"10.1101/065862","10.1089/brain.2016.0471",1
"10.1101/067496","10.1038/srep37303",1
"10.1101/068361","10.1371/journal.pone.0166057",1
"10.1101/068635","10.1038/ncomms15571",1
"10.1101/069005","10.7554/elife.24660",1
"10.1101/069278","10.1038/s41598-017-01053-3",1
"10.1101/069930","10.1038/nprot.2016.181",1
"10.1101/070102","10.1038/s41598-017-11658-3",1
"10.1101/072231","10.1371/journal.pone.0176381",1
"10.1101/073494","10.1038/s41598-017-07607-9",1
"10.1101/076398","10.1016/j.ebiom.2016.11.012",1
"10.1101/078170","10.7717/peerj.2931",1
"10.1101/079004","10.1038/nature22989",1
"10.1101/081687","10.1038/s41598-017-02641-z",1
"10.1101/082669","10.1523/jneurosci.2709-16.2017",1
"10.1101/083006","10.1371/journal.pone.0169385",1
"10.1101/083444","10.1038/srep45805",1
"10.1101/084459","10.7554/elife.25730",1
"10.1101/087403","10.7554/elife.22032",1
"10.1101/090126","10.1038/s41598-017-00714-7",1
"10.1101/091405","10.1371/journal.pone.0178322",1
"10.1101/093500","10.1523/jneurosci.0446-17.2017",1
"10.1101/093633","10.1038/s41598-017-02642-y",1
"10.1101/094466","10.1038/nature23263",1
"10.1101/099515","10.7554/elife.29809",1
"10.1101/099663","10.1371/journal.pone.0175882",1
"10.1101/100065","10.1038/s41598-017-03521-2",1
"10.1101/100479","10.7554/elife.25606",1
"10.1101/101964","10.7554/elife.25782",1
"10.1101/103564","10.1098/rsos.170429",1
"10.1101/105940","10.1371/journal.pone.0184736",1
"10.1101/109850","10.1016/j.jneumeth.2017.06.020",1
"10.1101/110023","10.1038/s41467-017-01794-9",1
"10.1101/110056","10.1038/s41598-017-14827-6",1
"10.1101/110197","10.7554/elife.26875",1
"10.1101/113571","10.7717/peerj.3980",1
"10.1101/113852","10.1242/bio.025320",1
"10.1101/114850","10.1371/journal.pone.0180225",1
"10.1101/114926","10.7554/elife.23239",1
"10.1101/115873","10.1038/s41598-017-11865-y",1
"10.1101/115907","10.7554/elife.28339",1
"10.1101/116681","10.7554/elife.32027",1
"10.1101/117465","10.1038/s41598-017-15076-3",1
"10.1101/121525","10.1098/rsos.171003",1
"10.1101/122671","10.1038/s41598-017-01364-5",1
"10.1101/123695","10.1523/jneurosci.0564-17.2017",1
"10.1101/123794","10.1021/acsnano.7b03519",1
"10.1101/124107","10.1016/j.celrep.2017.08.062",1
"10.1101/124867","10.7554/elife.25606",1
"10.1101/126631","10.7554/elife.27362",1
"10.1101/130575","10.1038/s41467-017-00837-5",1
"10.1101/131425","10.7554/elife.23649",1
"10.1101/132092","10.1371/journal.pone.0179558",1
"10.1101/133769","10.1371/journal.pone.0184896",1
"10.1101/135012","10.1038/s41598-017-10339-5",1
"10.1101/135343","10.7554/elife.29809",1
"10.1101/135988","10.1371/journal.pone.0189772",1
"10.1101/136804","10.1038/s41598-017-16757-9",1
"10.1101/136895","10.1038/s41598-017-10377-z",1
"10.1101/137372","10.7554/elife.30433",1
"10.1101/138511","10.1523/eneuro.0141-17.2017",1
"10.1101/139113","10.1038/s41598-017-09203-3",1
"10.1101/143727","10.7554/elife.29754.001",1
"10.1101/145235","10.1016/j.cub.2017.10.040",1
"10.1101/145508","10.1016/j.neuroscience.2017.11.025",1
"10.1101/150003","10.1038/s41598-017-16301-9",1
"10.1101/155309","10.7554/elife.25730",1
"10.1101/157883","10.1371/journal.pone.0188835",1
"10.1101/159053","10.1038/s41598-017-10477-w",1
"10.1101/163022","10.1523/jneurosci.0468-17.2017",1
"10.1101/164509","10.1038/s41598-017-16653-2",1
"10.1101/166462","10.7554/elife.29391",1
"10.1101/166678","10.1371/journal.pone.0183668",1
"10.1101/167056","10.7717/peerj.4186",1
"10.1101/168336","10.7554/elife.30577",1
"10.1101/168435","10.1371/journal.pone.0187930",1
"10.1101/169888","10.1038/s41467-017-01718-7",1
"10.1101/172098","10.1016/j.neuron.2017.09.032",1
"10.1101/173658","10.1038/s41598-017-11029-y",1
"10.1101/173955","10.1016/j.cub.2017.10.053",1
"10.1101/194324","10.1371/journal.pone.0188347",1
"10.1101/196436","10.1038/s41598-017-16594-w",1
"10.1101/200220","10.1371/journal.pone.0189734",1
"10.1101/205211","10.1016/j.cub.2017.11.034",1
"10.1101/048686","10.1016/j.bpj.2016.04.020",0
"10.1101/081364","10.1038/s41467-017-00623-3",0
"10.1101/074898","10.1371/journal.pone.0173707",0
"10.1101/064949","10.7554/elife.19874",0
"10.1101/067389","10.1002/hipo.22675",0
"10.1101/036194","10.1093/bioinformatics/btw163",0
"10.1101/088195","10.1016/j.envexpbot.2017.12.012",0
"10.1101/105569","10.7554/elife.26014",0
"10.1101/056762","10.1109/tbme.2016.2607183",0
"10.1101/066639","10.1523/jneurosci.0105-17.2017",0
"10.1101/079251","10.1371/journal.pone.0164919",0
"10.1101/026401","10.1016/j.jneumeth.2015.09.022",0
"10.1101/060046","10.1038/nature18961",0
